id,reviews,starRatings
685f19ba-afee-4232-8f9d-ec89b163d64a,"[{'id': 'ebbab6c0-cf36-46b3-a2be-51e34e19d446', 'userID': '', 'starsGiven': 3, 'review': 'Impressed with the variety of flowers available. I ordered a custom bouquet for a friend, and the selection allowed me to create a personalized and meaningful arrangement. The flowers were fresh and vibrant.', 'whenReviewed': '2020-11-30'}, {'id': '96fc9b17-c39e-4d76-8384-48bc9b1fea94', 'userID': '', 'starsGiven': 2, 'review': ""Not pleased with the bouquet I ordered. The flowers were not as fresh as expected, and the arrangement seemed hastily put together. I've had better experiences with other flower delivery services."", 'whenReviewed': '2020-07-02'}, {'id': '24b63d0b-281a-4505-93d8-f0ffecbb4bab', 'userID': '', 'starsGiven': 2, 'review': 'The flowers I ordered for a sympathy gesture were elegant and tasteful. The delivery was timely, and the arrangement conveyed the sentiment perfectly. Grateful for the thoughtful service during a difficult time.', 'whenReviewed': '2021-07-26'}, {'id': 'c2234d7e-e7ad-4aa0-b814-6065f139f542', 'userID': '', 'starsGiven': 3, 'review': ""My wife was having a bad day so I spontaneously ordered her the 'Smiles' bouquet. When she got them at work, she called me gushing with gratitude for the sweet surprise. I'll definitely order again to perk her up!"", 'whenReviewed': '2021-09-07'}, {'id': '7d462468-48a7-45d5-a433-1533596446ad', 'userID': '', 'starsGiven': 1, 'review': 'The online ordering process was smooth, and the flowers I received were delightful. The blooms were fresh, and the arrangement reflected the attention to detail advertised on the website. A positive experience overall.', 'whenReviewed': '2021-12-26'}, {'id': '993c0fdd-e635-4a8d-8254-88a1be6687f3', 'userID': '', 'starsGiven': 0, 'review': ""The cute little bonsai tree my mom ordered me online arrived healthy and thriving! It came with care tips too. I wasn't confident I could keep a plant alive solo in my apartment but this one is still kicking months later! Maybe I have a green thumb after all."", 'whenReviewed': '2021-03-09'}, {'id': '5e199a7e-14d0-4008-b1c5-26c0c6fd263f', 'userID': '', 'starsGiven': 5, 'review': 'Disappointed with the bouquet I ordered. The flowers looked wilted and not as advertised. The delivery was also delayed, impacting the overall experience. Expected better quality for the price paid.', 'whenReviewed': '2020-06-18'}, {'id': 'e255ed4d-c469-4123-80f6-07530013993d', 'userID': '', 'starsGiven': 1, 'review': 'My dear friend has been battling illness for awhile now and was preparing for an important surgery, so I ordered her several lush orchid arrangements in various shades to be delivered weekly to keep her spirits lifted in anticipation of the operation. She raved about how the unique blooms gave her strength and hope during an emotionally trying time. So the splurge was worth it.', 'whenReviewed': '2020-05-18'}]",4
8897e48f-abdf-41a6-9b54-7f1a46c55708,"[{'id': '6270a909-1e53-4c66-8804-2932d821cf8c', 'userID': '', 'starsGiven': 1, 'review': 'The flowers I received for a special occasion were breathtaking! The arrangement was artistic, and the colors were vibrant. It was a delightful surprise, and the freshness lasted for days. A fantastic floral experience.', 'whenReviewed': '2020-12-08'}, {'id': '406f390a-f8fd-4f33-8315-1e88a472d545', 'userID': '', 'starsGiven': 3, 'review': 'The online ordering process was smooth, and the flowers I received were delightful. The blooms were fresh, and the arrangement reflected the attention to detail advertised on the website. A positive experience overall.', 'whenReviewed': '2020-12-14'}, {'id': '733f293d-b55e-4d60-97ec-6fd3f6c465b6', 'userID': '', 'starsGiven': 3, 'review': ""The flowers for my mom's anniversary were gorgeous. The arrangement was elegant, and the freshness of the blooms was impressive. It made for a memorable gift."", 'whenReviewed': '2020-05-12'}, {'id': 'b3c98ef7-1824-4a5a-9289-6e31f33db802', 'userID': '', 'starsGiven': 3, 'review': ""The bouquet I ordered for my wife's birthday was a hit! The flowers were fresh, and the arrangement was creative. It made her day extra special."", 'whenReviewed': '2021-09-04'}, {'id': 'dcdd8b1a-077c-4b7d-8401-bc53948f2771', 'userID': '', 'starsGiven': 2, 'review': ""I am utterly enamored by the sheer brilliance of this product. It's like a symphony of functionality and design playing in perfect harmony. My life has been elevated to new heights, and I can't stop singing praises for this incredible creation."", 'whenReviewed': '2022-01-31'}, {'id': '3f02310c-581b-4c01-9c77-ca0bb61d8d58', 'userID': '', 'starsGiven': 3, 'review': ""The flowers for my daughter's graduation were stunning. The florist incorporated her school colors, and the arrangement was creative. A wonderful way to celebrate her achievement."", 'whenReviewed': '2021-10-05'}, {'id': '30146f38-9cc5-4a81-b0be-6f939e0b1d23', 'userID': '', 'starsGiven': 0, 'review': ""I ordered flowers for a friend's wedding, and they were a showstopper! The bouquet was elegant and sophisticated, reflecting the joyous occasion. It added a touch of class to the celebration."", 'whenReviewed': '2022-01-06'}, {'id': 'ed6f382e-3715-412e-b047-0446955649a0', 'userID': '', 'starsGiven': 0, 'review': ""The flowers I ordered for a friend's birthday were a hit! The vibrant colors and unique arrangement made for a cheerful and memorable gift. The delivery was on time, adding to the overall positive experience."", 'whenReviewed': '2022-01-08'}]",4
c85213c7-fc3d-40fd-8a86-41f8a8437a91,"[{'id': 'e4bc376d-ef00-476c-a6d1-13d346431437', 'userID': '', 'starsGiven': 5, 'review': 'My sister in law just opened her dream yoga studio so I sent a huge vibrant arrangement with orange lilies and purple orchids that apparently caused quite a stir in reception! She sent a glowing thank you for helping her make a bold cheerful statement welcoming new students. ', 'whenReviewed': '2020-08-02'}, {'id': '18559abb-ea3f-467c-be0d-a8beea05be0e', 'userID': '', 'starsGiven': 0, 'review': 'The flowers I received were wilted and looked nothing like the picture online. The disappointment was palpable, and the customer service failed to address the issue adequately. A regrettable experience.', 'whenReviewed': '2022-03-20'}, {'id': 'c29f5e33-4c78-4334-8add-72a4e134fc33', 'userID': '', 'starsGiven': 4, 'review': ""As an avid consumer who values quality and innovation, I must commend Amazon for offering a product that goes above and beyond. The intricate design, the cutting-edge features, and the overall user experience have left me thoroughly impressed. This is not just a product; it's a reflection of Amazon's commitment to excellence. I find myself eagerly recommending it to friends and family, knowing they will experience the same level of satisfaction."", 'whenReviewed': '2020-07-28'}, {'id': 'bd03462e-017b-458b-bb44-251dee013bfb', 'userID': '', 'starsGiven': 3, 'review': ""I attempted to order custom reusable floral confetti crafted sustainably from dried fallen petals originally imported for my best friend's dream Italian vineyard wedding postponed indefinitely by COVID...Sadly global shipping disasters meant it never arrived for their impromptu courthouse marriage I was still honored to embellish with personal touches..."", 'whenReviewed': '2022-02-22'}, {'id': 'b4493be2-e11c-452a-b128-88c4878397cc', 'userID': '', 'starsGiven': 3, 'review': ""The flowers I received were breathtaking! The arrangement was a work of art, and the blooms were fresh and fragrant. It made for a perfect surprise, and I couldn't be happier with the choice."", 'whenReviewed': '2021-11-12'}, {'id': '8f2645d4-02a0-43ad-bdb7-760a6d030b15', 'userID': '', 'starsGiven': 5, 'review': 'Outstanding customer service! The team went above and beyond to fix a delivery issue. The replacement bouquet was even more beautiful. Thank you for the exceptional service.', 'whenReviewed': '2021-09-25'}, {'id': '6fd38a6a-5de1-42cf-9906-627f2636bd39', 'userID': '', 'starsGiven': 0, 'review': 'The bouquet I received was a disappointment. The flowers looked tired, and the arrangement lacked creativity. It did not match the elegance I associate with quality floral arrangements.', 'whenReviewed': '2020-08-24'}, {'id': 'a5c92230-84e4-4308-91f6-8728283e7887', 'userID': '', 'starsGiven': 5, 'review': 'The website is easy to navigate, and the variety of flowers is impressive. I appreciate the attention to detail in the product descriptions, helping me make informed choices for each occasion.', 'whenReviewed': '2021-04-30'}]",0
14030cdc-3881-4c52-b154-632ae912a84f,"[{'id': '63cdef5b-85d6-4872-9ceb-cc3f91d93b02', 'userID': '', 'starsGiven': 5, 'review': 'I ordered sympathy flowers for a coworker, and the arrangement was tasteful and comforting. It conveyed the right sentiment during a difficult time. Grateful for the thoughtful service.', 'whenReviewed': '2022-04-19'}, {'id': 'e4cf4ce0-dbcd-4c39-b8bd-519d87cc82db', 'userID': '', 'starsGiven': 4, 'review': 'I ordered flowers for a sympathy occasion, and they were perfect. The arrangement was tasteful and conveyed the right sentiment. The fresh blooms provided comfort during a difficult time.', 'whenReviewed': '2022-02-18'}, {'id': '02df73e8-d041-4c2f-bdea-d21bea2128ed', 'userID': '', 'starsGiven': 1, 'review': ""I attempted to gift my niece elegant hairpieces intricately folded from fine Italian flower petals for her secret surprise legal elopement - planned spontaneously under a flowering tree she & her loving devoted fianc̩ rented to finally be wed at sunrise after years of unforeseen chaos thwarting their dream celebration hopes repeatedly...Sadly shipping snafus meant my gift didn't arrive for the occasion but she expressed profound happiness to finally be husband and wife against all odds!"", 'whenReviewed': '2021-06-02'}, {'id': '0cce32c6-80e2-4b2a-be88-d747cc3dc848', 'userID': '', 'starsGiven': 3, 'review': ""My cousin postponed her Irish destination dream wedding thanks to COVID so for her bittersweet courthouse elopement, I ordered lush emerald blooms from Florence hoping to surprise the devastated bride...Sadly the bouquet never made it thanks to weather delays across the country. She understood but it still pains me my gift didn't arrive to comfort her."", 'whenReviewed': '2021-04-13'}, {'id': 'd412ef43-b7ac-40c9-82af-1b08dda9e514', 'userID': '', 'starsGiven': 3, 'review': 'Disappointed with the bouquet I ordered. The flowers looked wilted and not as advertised. The delivery was also delayed, impacting the overall experience. Expected better quality for the price paid.', 'whenReviewed': '2021-04-08'}, {'id': '10be7332-4130-49a9-bc8e-0647a638ea6b', 'userID': '', 'starsGiven': 3, 'review': 'The bouquet I ordered exceeded my expectations! The flowers were fresh, vibrant, and beautifully arranged. It brought immense joy to the recipient, and the delivery was prompt. I highly recommend this flower shop for their exceptional service', 'whenReviewed': '2020-07-25'}, {'id': '091f797b-98a0-4305-af00-1800c53d1049', 'userID': '', 'starsGiven': 5, 'review': 'I purchased a delightful botanicalthemed paper bouquet for my newlyengaged friend to use as a fine art piecefor planning her aesthetic while separatedduring quarantine. However what arrivedwas a bent, smushed disappointment thatwent straight into the trash instead ofeliciting Pinterest worthy stylisticinspiration. Nothing as advertised so I feltfoolish gifting trash!  ', 'whenReviewed': '2022-04-21'}, {'id': '8722e886-6b6f-462a-a4f7-02324abdffc6', 'userID': '', 'starsGiven': 4, 'review': 'Not impressed with the flowers I received. The arrangement lacked creativity, and the flowers seemed average. For the price paid, I expected a more visually appealing bouquet. Disappointing overall.', 'whenReviewed': '2020-10-02'}]",1
a608898b-1320-40f3-9a0a-7ceccd8e9a56,"[{'id': '243c7b5d-41b6-49c5-a127-8811dc91b70e', 'userID': '', 'starsGiven': 2, 'review': 'Outstanding customer service! I had an issue with the delivery, and the team promptly resolved it. The replacement bouquet was even more beautiful. Grateful for the attentive support.', 'whenReviewed': '2021-06-12'}, {'id': 'efe12e06-60fd-4fb8-a229-d821be2a58df', 'userID': '', 'starsGiven': 3, 'review': 'To boost the morale of my globe trotting old friend now grounded indefinitely, I attempted to order a playful balloon display filled with bright blooms, faux foliage, and stamped passports from Florence to use as a virtual background celebrating his previous worldwide exploits to cheer the exile...Sadly shipping snafus meant it never arrived stateside either to distract him from profound loneliness...   ', 'whenReviewed': '2022-02-18'}, {'id': 'a7f10603-9000-4868-9cf6-030c72a285ee', 'userID': '', 'starsGiven': 3, 'review': ""Terrible experience. The flowers for my mom's birthday were delivered a day late, and they looked wilted. Ruined the surprise, and customer service was unhelpful. Won't be using this service again."", 'whenReviewed': '2021-09-23'}, {'id': '3d789e5b-be4d-4ccc-bc90-497d61e533cf', 'userID': '', 'starsGiven': 5, 'review': ""I attempted to order custom sustainable confetti made from dried fallen blossoms for my cousin's surprise courthouse wedding after COVID disrupted their original Napa vineyard dream ceremony plans one too many times...Sadly global postal snafus meant it never arrived for their impromptu special legal union I was so honored to embellish with such a personal gift."", 'whenReviewed': '2020-05-08'}, {'id': '03e867e1-9f3b-4131-95ce-f612cb63e8b5', 'userID': '', 'starsGiven': 3, 'review': ""I attempted to order custom confetti made sustainably from dried fallen wedding flowers for my sister's secret surprise pop up ceremony finally marrying her devoted partner after years of wanting to plan their dream celebration but having to postpone it repeatedly due to unforeseen chaos beyond their control...Sadly global postal issues meant my special gift didn't arrive but witnessing profound joy as they became husband and wife was gift enough!  "", 'whenReviewed': '2021-11-21'}, {'id': 'c6b50d56-55cd-41e6-aa35-885cc6cefa76', 'userID': '', 'starsGiven': 3, 'review': ""I've ordered multiple times, and the consistency in quality and service is commendable. The flowers are always fresh, and the arrangements are beautifully crafted. A reliable choice for floral needs."", 'whenReviewed': '2021-10-15'}, {'id': 'd8d6deb1-365b-48f6-993a-f2d419003ec8', 'userID': '', 'starsGiven': 5, 'review': ""I ordered a cute succulent pumpkin fall centerpiece online for my parents' empty nest home to liven things up in autumn. However what arrived was dried out, half dead and utterly unsalvageable. Nothing like what was pictured. A pointless waste of money.  "", 'whenReviewed': '2021-11-22'}, {'id': 'abdacc58-2629-4833-a583-0955245f5340', 'userID': '', 'starsGiven': 2, 'review': 'The flowers I ordered for a sympathy gesture were elegant and tasteful. The delivery was timely, and the arrangement conveyed the sentiment perfectly. Grateful for the thoughtful service during a difficult time.', 'whenReviewed': '2020-12-08'}]",4
892eddcd-c2f0-4413-991a-7159679efcba,"[{'id': '023fd683-56b4-4c4f-8b46-1c87d6c5b4d1', 'userID': '', 'starsGiven': 0, 'review': 'I ordered flowers for a sympathy occasion, and they were perfect. The arrangement was tasteful and conveyed the right sentiment. The fresh blooms provided comfort during a difficult time.', 'whenReviewed': '2022-02-25'}, {'id': '07d2cb0b-ae02-4557-a82b-8cfabcd095bc', 'userID': '', 'starsGiven': 1, 'review': 'The bouquet I ordered exceeded my expectations! The flowers were fresh, vibrant, and beautifully arranged. It brought immense joy to the recipient, and the delivery was prompt. I highly recommend this flower shop for their exceptional service', 'whenReviewed': '2021-03-04'}, {'id': '6eb5bb8e-a413-47aa-be5b-c8f18b6d1902', 'userID': '', 'starsGiven': 5, 'review': ""The roses I ordered for Valentine's Day were perfect. The quality and freshness were exceptional, and the romantic arrangement made the day special. Highly satisfied."", 'whenReviewed': '2020-11-12'}, {'id': '9db625a5-a910-4c3e-9f28-2ec3bb8b8d23', 'userID': '', 'starsGiven': 4, 'review': 'My cousin had to cancel her Parisian dream microwedding at the last minute thanks to COVID-19 so I attempted to order a dramatic burgundy bouquet with villager roses from Florence to raise her devastated spirits. Sadly delivery mishaps meant it never made it. She was understanding but it still pains me.', 'whenReviewed': '2021-03-28'}, {'id': '0b643b4f-a5a0-44fb-858c-2aff5613d339', 'userID': '', 'starsGiven': 0, 'review': ""I ordered flowers for a friend's birthday, and they were a hit! The vibrant colors and fresh blooms made for a cheerful and thoughtful gift. The delivery was on time, adding to the overall positive experience."", 'whenReviewed': '2021-12-12'}, {'id': 'faa28052-2ec9-4cc8-857f-ec22a8d3be53', 'userID': '', 'starsGiven': 0, 'review': ""I ordered elegant boutonnieres intricately folded from fine Italian flower petals for my cousin's secret surprise legal elopement - planned spontaneously under flowering trees to finally marry his loving partner after years of health issues then career demands repeatedly disrupting their dream plans until ongoing outside chaos took its toll...Sadly shipping snafus meant my gift didn't arrive but embracing his soulmate brought immense joy enough!  "", 'whenReviewed': '2021-07-13'}, {'id': '2de7b5d4-3e82-4c15-8856-6c6e1cfe467d', 'userID': '', 'starsGiven': 1, 'review': ""I attempted to gift my Aunt elegant brooches intricately folded from fine Italian flower petals for her surprise intimate backyard milestone vow renewal - meant to be an epic worldwide anniversary trip halted by unforeseen chaos until her loving husband constructed an oasis at home instead to honor their enduing bond...Sadly shipping issues meant my gift didn't arrive for the occasion but reconnecting joyfully was celebration enough!"", 'whenReviewed': '2021-11-07'}, {'id': '35abe0ba-8baf-42b1-9124-06acf3cf2008', 'userID': '', 'starsGiven': 4, 'review': ""I took a risk with the exotic rainbow rosebouquet for my partner's 40th birthday. But even he gasped when he saw it! So unique and whimsical. The best gift reaction ever and our guests couldn't stop admiring them!"", 'whenReviewed': '2020-11-26'}]",5
beededa6-8f99-42e0-8378-9f10393d4a34,"[{'id': 'bea4e7c4-a2b6-41d7-af29-14e7857a7c85', 'userID': '', 'starsGiven': 4, 'review': 'Disappointed with the flowers I ordered. The bouquet did not match the advertised quality, and the arrangement lacked the elegance I was expecting. Not worth the price paid for the underwhelming presentation.', 'whenReviewed': '2021-10-23'}, {'id': '58dc30ba-eacf-4ed8-8b6b-04a4ec0840cf', 'userID': '', 'starsGiven': 2, 'review': 'Terrible experience! The flowers received were completely different from what I ordered. The colors were off, and the arrangement was messy. Customer service was unresponsive. Will not be returning.', 'whenReviewed': '2022-03-06'}, {'id': '12e7f9db-8429-40d8-9b79-8d304723f18d', 'userID': '', 'starsGiven': 1, 'review': ""I sent a cute little bonsai tree to my dad'snew office to liven up his plain desk. He lovestelling everyone his daughter picked out theperfect little plant. And it's still thriving months later!"", 'whenReviewed': '2021-04-03'}, {'id': 'c4de203f-f985-4f19-851f-78e58c40d1cd', 'userID': '', 'starsGiven': 1, 'review': ""My best friend was recovering from major surgery and feeling lonely so while visiting family online I ordered him several 'Get Well Soon' themed flower deliveries to pop up while I was away. Based on his texts, each little surprise package elicited utter glee in that difficult time! Well worth it!     "", 'whenReviewed': '2021-02-19'}, {'id': 'a51eb54d-170a-41c0-87da-6a0058f2a11a', 'userID': '', 'starsGiven': 1, 'review': ""I ordered large sunflowers for my son's preschool class Fall party. They were fresh and the kids were utterly delighted! The sweet little faces smelling the sunny blooms was priceless. Teacher sent me pics theywere a hit!"", 'whenReviewed': '2022-03-27'}, {'id': '8b549603-392b-409f-801e-1079f1506ea0', 'userID': '', 'starsGiven': 1, 'review': ""I attempted to order customized wrist corsages made of intricate folded silk florals from an upscale Florence atelier for my sister's secret surprise backyard vow renewal after her epicdestination anniversary trip was postponed indefinitely ...Sadly shipping delays meant the accessories never arrived for their special milestone event at home we scrambled to recreate."", 'whenReviewed': '2021-04-29'}, {'id': '3aa409e2-3915-4c58-b7f1-239483ecb8d3', 'userID': '', 'starsGiven': 5, 'review': 'The bouquet I received was a disappointment. The flowers looked tired, and the arrangement lacked creativity. It did not match the elegance I associate with quality floral arrangements.', 'whenReviewed': '2020-06-20'}, {'id': '39dd225e-42b3-4e9a-8a39-330c10b9de8a', 'userID': '', 'starsGiven': 1, 'review': ""I attempted to order elegant hand constructed paper bridal bouquets with intricate details from an upscale Florence workshop for my cousin's surprise passion project desert elopement after COVID disrupted her original wedding plans one time too many...Sadly shipping snafus meant it never arrived for their special legal union meant to finally elicit joy after years of uncertainty."", 'whenReviewed': '2021-03-21'}]",0
08963925-1c45-4c67-840a-068c487a6904,"[{'id': '855fad3e-f3c8-498f-aed2-107dc6c7b2a0', 'userID': '', 'starsGiven': 4, 'review': ""I attempted making my own wedding bouquet from imported orchids ordered online from Florence as a cost saving measure...Let's just say YouTube makes it look much easier than the reality of wilting expensive flowers piled on my floor an hour before walking down the aisle!"", 'whenReviewed': '2021-02-26'}, {'id': '5c8540ea-0441-4425-95c8-3f4c63c49160', 'userID': '', 'starsGiven': 5, 'review': 'I ordered a simple green plant arrangement for my home office and was worried something fake might arrive. But the hardySUCCULENTS and an adorable cactus were REALand thriving! Months later I still smile at my cute little faux outdoor oasis while working long hours.', 'whenReviewed': '2020-09-14'}, {'id': 'c639abd2-a94a-4275-bc33-f05c617fb87d', 'userID': '', 'starsGiven': 2, 'review': ""I ordered flowers for my mom's birthday, and they were a hit! The bouquet was a lovely mix of her favorite flowers, and the delivery was on time. It added a special touch to her celebration."", 'whenReviewed': '2021-09-23'}, {'id': 'db853f2e-1e6f-45c9-a3a9-c425b3aae228', 'userID': '', 'starsGiven': 0, 'review': 'To boost the morale of my globe trotting old friend now grounded indefinitely, I attempted to order a playful balloon display filled with bright blooms, faux foliage, and stamped passports from Florence to use as a virtual background celebrating his previous worldwide exploits to cheer the exile...Sadly shipping snafus meant it never arrived stateside either to distract him from profound loneliness...   ', 'whenReviewed': '2020-05-14'}, {'id': 'f70e4344-2c77-452c-a46e-8de50be86239', 'userID': '', 'starsGiven': 3, 'review': ""The flowers I received were breathtaking! The arrangement was a work of art, and the blooms were fresh and fragrant. It made for a perfect surprise, and I couldn't be happier with the choice."", 'whenReviewed': '2021-08-02'}, {'id': 'f1542861-37f2-4350-9100-0d9314dafec2', 'userID': '', 'starsGiven': 2, 'review': ""I was tasked with ordering flower centerpieces for a dear friend's intimate wedding online to save on florist costs and was quite nervous about doing so! However when they arrived, even the bride was brought to happy tears by the exquisite garden roses, hydrangea and orchid arrangements! Her joy at the wedding eased my worries immensely."", 'whenReviewed': '2022-04-17'}, {'id': 'ac7cc23a-ac3f-4513-b4d8-63d11b9d9b01', 'userID': '', 'starsGiven': 3, 'review': ""I ordered amaryllis bulbs annually as sentimental gifts for cherished elder friends now homebound, however this year's holiday shipment arrived too damaged thanks to postal service struggles! No crimson holiday blooms will be forthcoming to warm hearts this bleak winter sadly, only more tears and frustrations..."", 'whenReviewed': '2021-07-01'}, {'id': '3fcf696f-c56b-4812-8403-c758a02b18b6', 'userID': '', 'starsGiven': 3, 'review': ""The flowers I received were breathtaking! The arrangement was a work of art, and the blooms were fresh and fragrant. It made for a perfect surprise, and I couldn't be happier with the choice."", 'whenReviewed': '2021-02-14'}]",3
05cad85e-a681-47ef-b60a-c4142970094d,"[{'id': 'd09f7d2a-b76b-4848-bcec-41eb716b4fe6', 'userID': '', 'starsGiven': 4, 'review': 'The flowers received were lackluster, and the arrangement was uninspired. Disappointed with the overall quality, and the customer service did little to rectify the situation. Will not be a returning customer.', 'whenReviewed': '2021-06-13'}, {'id': 'b39d20a7-258b-4239-8c67-acc515b42037', 'userID': '', 'starsGiven': 0, 'review': ""I took a risk with the exotic rainbow rosebouquet for my partner's 40th birthday. But even he gasped when he saw it! So unique and whimsical. The best gift reaction ever and our guests couldn't stop admiring them!"", 'whenReviewed': '2021-08-26'}, {'id': '628809d4-03af-45f0-888a-45b6968542bd', 'userID': '', 'starsGiven': 2, 'review': ""I ordered exotic Star of Bethlehem bulbs sustainably wild foraged from the Holy Land's hillsides hoping to surprise parishioners this Christmas season by tying obscure ancient lore to modern spiritual connections...Sadly what arrived was a box of moldy mush instead clearly portending nothing miraculous on the horizon for my struggling house of worship!"", 'whenReviewed': '2021-02-09'}, {'id': 'd5363ec8-faac-469c-b33d-66db9eb66446', 'userID': '', 'starsGiven': 2, 'review': 'I took an online floral class just for fun during quarantine and was quite proud of the cheerful gerbera daisy arrangement I crafted for my cousin about to have surgery until I discovered it had been delivered completely dead and wilted! So embarrassing and disappointing.', 'whenReviewed': '2021-02-10'}, {'id': '965a64ab-596a-4d1b-ab59-78f81cd8d746', 'userID': '', 'starsGiven': 5, 'review': 'The flowers received were far from impressive. The bouquet looked nothing like the picture online, and the quality was subpar. Customer service was unhelpful. A regrettable and disappointing floral experience.', 'whenReviewed': '2020-08-24'}, {'id': '92d23248-631b-4ad8-8d47-04d6c5490a28', 'userID': '', 'starsGiven': 3, 'review': ""I ordered flowers for a friend's birthday, and they were a hit! The vibrant colors and fresh blooms made for a cheerful and thoughtful gift. The delivery was on time, adding to the overall positive experience."", 'whenReviewed': '2022-04-02'}, {'id': 'b14841e3-3b88-41d6-89ab-270599f0b9e3', 'userID': '', 'starsGiven': 0, 'review': ""My favorite Auntie's significant milestone birthday landed amidst seemingly endless waves of depressing chaos and uncertainty globally so I attempted to order a dramatic jet black bouquet decorated with feathers, sequins and candles from Florence as a nod to her 80's punk heyday wild side which always elicited the best belly laughs...Sadly thanks to delivery snafus it never arrived to brighten her strange surreal celebrations this year!  "", 'whenReviewed': '2020-12-22'}, {'id': '7a4ab602-3469-45ee-a9d0-ad57a66c0e29', 'userID': '', 'starsGiven': 3, 'review': ""I ordered flowers for a friend's birthday, and they were a hit! The vibrant colors and fresh blooms made for a cheerful and thoughtful gift. The delivery was on time, adding to the overall positive experience."", 'whenReviewed': '2021-12-11'}]",3
6770e281-a2dd-40d1-9c27-ad809b0ed909,"[{'id': '50b705cd-d095-47b5-b6d9-04449315ee99', 'userID': '', 'starsGiven': 3, 'review': 'My aunt had to postpone her dream Alaskanvow renewal cruise thanks to this endlesspandemic so I attempted to order ornatecream and blush anniversary blooms with luxebling as a kind at home spa substitute fromFlorence. Shipping disasters causeddead plants to languish at the post officethough so my gift elicited frustrated tearsinstead of joy! I was refunded but still feelawful. If only good intentions arrived intactdespite global chaos...', 'whenReviewed': '2021-05-22'}, {'id': 'dad919f1-1837-4843-b811-52a82aab96ec', 'userID': '', 'starsGiven': 4, 'review': 'I purchased holy native Bethlehem Star Flower bulbs ethically wild foraged from fertile Holy Land valleys by local farmers tying Christmas lore to spiritual nourishment for my parish this Advent season...Sadly the box arriving containing only shriveled rotting mush clearly foretold nothing ahead but another lean year for my struggling ministry! ', 'whenReviewed': '2021-04-01'}, {'id': 'c403d602-c816-4d93-9100-0518e27e2535', 'userID': '', 'starsGiven': 3, 'review': ""What a delightful experience! The online ordering process was smooth, and the flowers were delivered on time. The bouquet was exactly as pictured, and the recipient was overjoyed. I'll definitely be a repeat customer."", 'whenReviewed': '2021-07-02'}, {'id': '1d06ca99-be14-4def-8641-a5237a9c7c33', 'userID': '', 'starsGiven': 3, 'review': ""My parents just celebrated 50 years so I wanted to send lush red anniversary blooms despite being unable to attend the milestone event in person. However what arrived was utterly pitiful and cheap looking - wilted carnations and baby's breath more funeral than celebration. What a letdown!     "", 'whenReviewed': '2020-10-04'}, {'id': '1d46a8ca-8a15-45b4-bc23-1852037d72d5', 'userID': '', 'starsGiven': 5, 'review': 'Received a bouquet for my birthday, and it was the highlight of my day! The flowers were fresh, and the colors were vibrant. The arrangement showcased thoughtfulness and care. Truly touched by the gesture.', 'whenReviewed': '2021-10-29'}, {'id': '660edbf9-20a6-4f9e-a8e9-9ebadf21ca4a', 'userID': '', 'starsGiven': 5, 'review': ""I ordered flowers for my wife's birthday, and they exceeded my expectations. The arrangement was creative, and the colors were stunning. She loved it, and I'm pleased with the purchase."", 'whenReviewed': '2020-11-20'}, {'id': '876cc4c9-5bdb-4526-aff6-8d063c321e5a', 'userID': '', 'starsGiven': 0, 'review': 'I sent a lush golden bouquet to my elderly aunt and she absolutely loved it! She said it made her feel so special. The roses lasted over two weeks too. Fantastic value and quality.', 'whenReviewed': '2021-07-04'}, {'id': 'ee5010f4-45f6-4342-95f0-e38ac30e00a7', 'userID': '', 'starsGiven': 2, 'review': ""Terrible experience. The flowers for my mom's birthday were delivered a day late, and they looked wilted. Ruined the surprise, and customer service was unhelpful. Won't be using this service again."", 'whenReviewed': '2021-01-18'}]",3
